Material_ID,RFQ_ID,Part_Number,Quantity_Required,Material_Description,Notes,Position
36,28,11451745,1,"SUÉTER,HOODIE,M,AZUL MARINO,FLEECE,LOGO","11454194 CHAQUETA,UTILIDAD,PESADO,XL,88% ALGODON,
Numero de parte: CLC4-XL-U
Chaqueta,Utilidad
Short Name                     Chaqueta,Utilidad
Estilo De La Chaqueta          Pesado
Talla De La Chaqueta           XL
Material De La Chaqueta        88% algodon,12% nailon
JACKET COLOUR                  Azul marino
Datos Cuello De La Chaqueta    Cuello levantado
Características Especiales     ATPV 40cal/cm2

11454150 CAP,KNIT,DOBLE CAPA,TEJIDO MODACRÍLICO
Numero de parte: HMC2-TU-U
Cap,Knit
Short Name                     Cap,Knit
Garment Design Style           Doble capa
Material De La Vestimenta      Tejido modacrílico
Garment colour                 Negro
Características Especiales     E BT 28 cal/cm2

11451736 PARKA,TÉRMICA,MACHO,XL,AZUL MARINO,WEST
Numero de parte: JLP8-XL-H
Parka,Clima frío
Short Name                     Parka,Térmica
Diseño Ó Tipo De La Chaqueta   Macho
Talla De La Chaqueta           XL
JACKET COLOUR                  Azul marino
Material De La Chaqueta        Westex Ultrasoft
Datos Manga De La Chaqueta     Manga larga
Datos Bolsillo De La Chaqueta  3
Peso Material De La Chaqueta   1.8kg
Material Aislante De Chaqueta  100% modacrylic
Temp O Aislación De Chaqueta   ATPV 34 cal/cm2
Datos Logotipo De La Chaqueta  Logotipo de SPENCE I BHP

11451745 SUÉTER,HOODIE,M,AZUL MARINO,FLEECE,LOGO
Numero de parte: SMM4-M-H
Suéter
Short Name                     Suéter
Estilo De La Vestimenta        Hoodie
Tamaño Prenda                  M
Garment colour                 Azul marino
Material De La Vestimenta      Fleece
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Largo Manga De La Vestimenta   Largo
Pocket data                    3 pocket
Características Especiales     ATPV 27 cal/cm2

11451552 SUÉTER,HOODIE,XL,AZUL MARINO,FLEECE,LOG
Numero de parte: SMM4-XL-H
Suéter
Short Name                     Suéter
Estilo De La Vestimenta        Hoodie
Tamaño Prenda                  XL
Garment colour                 Azul marino
Material De La Vestimenta      Fleece
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Largo Manga De La Vestimenta   Largo
Pocket data                    3 pocket
Características Especiales     ATPV 27 cal/cm2

11452092 POLERA,POLERA,MANGA LARGA,VARÓN,XL,MODA
Numero de parte: SMP2-XL-H
Polera
Short Name                     Polera
Estilo De La Vestimenta        Polera,Manga larga,Varón
Tamaño Prenda                  XL
Material De La Vestimenta      Modacrílico
Garment colour                 Azul marino
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Peso De Tela De La Vestimenta  0.4kg
Datos Bolsillos De Vestimenta  Sin bolsillo
Características Especiales     Rating EBT 8.2 cal/cm2

11451642 CAMISAS,HOMBRES,XL,CAQUI,MODACRÍLICO,PR
Numero de parte: SMU2-XL-H
Blusa,Hombres
Short Name                     Camisas,Hombres
Tamaño Prenda                  XL
Garment colour                 Caqui
Garment fibre material         Modacrílico
Diseño Tela De Vestimenta      Prot arco elec,Electroestática
Método Cerrado De Vestimenta   Boton frontal
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Peso De Tela De La Vestimenta  0.5kg
Protección Ambiente Vestimenta ATPV 9 cal/cm2
Datos Bolsillos De Vestimenta  2 bolsillos de segur en pecho",4
37,28,11451552,1,"SUÉTER,HOODIE,XL,AZUL MARINO,FLEECE,LOG","11454194 CHAQUETA,UTILIDAD,PESADO,XL,88% ALGODON,
Numero de parte: CLC4-XL-U
Chaqueta,Utilidad
Short Name                     Chaqueta,Utilidad
Estilo De La Chaqueta          Pesado
Talla De La Chaqueta           XL
Material De La Chaqueta        88% algodon,12% nailon
JACKET COLOUR                  Azul marino
Datos Cuello De La Chaqueta    Cuello levantado
Características Especiales     ATPV 40cal/cm2

11454150 CAP,KNIT,DOBLE CAPA,TEJIDO MODACRÍLICO
Numero de parte: HMC2-TU-U
Cap,Knit
Short Name                     Cap,Knit
Garment Design Style           Doble capa
Material De La Vestimenta      Tejido modacrílico
Garment colour                 Negro
Características Especiales     E BT 28 cal/cm2

11451736 PARKA,TÉRMICA,MACHO,XL,AZUL MARINO,WEST
Numero de parte: JLP8-XL-H
Parka,Clima frío
Short Name                     Parka,Térmica
Diseño Ó Tipo De La Chaqueta   Macho
Talla De La Chaqueta           XL
JACKET COLOUR                  Azul marino
Material De La Chaqueta        Westex Ultrasoft
Datos Manga De La Chaqueta     Manga larga
Datos Bolsillo De La Chaqueta  3
Peso Material De La Chaqueta   1.8kg
Material Aislante De Chaqueta  100% modacrylic
Temp O Aislación De Chaqueta   ATPV 34 cal/cm2
Datos Logotipo De La Chaqueta  Logotipo de SPENCE I BHP

11451745 SUÉTER,HOODIE,M,AZUL MARINO,FLEECE,LOGO
Numero de parte: SMM4-M-H
Suéter
Short Name                     Suéter
Estilo De La Vestimenta        Hoodie
Tamaño Prenda                  M
Garment colour                 Azul marino
Material De La Vestimenta      Fleece
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Largo Manga De La Vestimenta   Largo
Pocket data                    3 pocket
Características Especiales     ATPV 27 cal/cm2

11451552 SUÉTER,HOODIE,XL,AZUL MARINO,FLEECE,LOG
Numero de parte: SMM4-XL-H
Suéter
Short Name                     Suéter
Estilo De La Vestimenta        Hoodie
Tamaño Prenda                  XL
Garment colour                 Azul marino
Material De La Vestimenta      Fleece
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Largo Manga De La Vestimenta   Largo
Pocket data                    3 pocket
Características Especiales     ATPV 27 cal/cm2

11452092 POLERA,POLERA,MANGA LARGA,VARÓN,XL,MODA
Numero de parte: SMP2-XL-H
Polera
Short Name                     Polera
Estilo De La Vestimenta        Polera,Manga larga,Varón
Tamaño Prenda                  XL
Material De La Vestimenta      Modacrílico
Garment colour                 Azul marino
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Peso De Tela De La Vestimenta  0.4kg
Datos Bolsillos De Vestimenta  Sin bolsillo
Características Especiales     Rating EBT 8.2 cal/cm2

11451642 CAMISAS,HOMBRES,XL,CAQUI,MODACRÍLICO,PR
Numero de parte: SMU2-XL-H
Blusa,Hombres
Short Name                     Camisas,Hombres
Tamaño Prenda                  XL
Garment colour                 Caqui
Garment fibre material         Modacrílico
Diseño Tela De Vestimenta      Prot arco elec,Electroestática
Método Cerrado De Vestimenta   Boton frontal
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Peso De Tela De La Vestimenta  0.5kg
Protección Ambiente Vestimenta ATPV 9 cal/cm2
Datos Bolsillos De Vestimenta  2 bolsillos de segur en pecho",5
38,28,11452092,1,"POLERA,POLERA,MANGA LARGA,VARÓN,XL,MODA","11454194 CHAQUETA,UTILIDAD,PESADO,XL,88% ALGODON,
Numero de parte: CLC4-XL-U
Chaqueta,Utilidad
Short Name                     Chaqueta,Utilidad
Estilo De La Chaqueta          Pesado
Talla De La Chaqueta           XL
Material De La Chaqueta        88% algodon,12% nailon
JACKET COLOUR                  Azul marino
Datos Cuello De La Chaqueta    Cuello levantado
Características Especiales     ATPV 40cal/cm2

11454150 CAP,KNIT,DOBLE CAPA,TEJIDO MODACRÍLICO
Numero de parte: HMC2-TU-U
Cap,Knit
Short Name                     Cap,Knit
Garment Design Style           Doble capa
Material De La Vestimenta      Tejido modacrílico
Garment colour                 Negro
Características Especiales     E BT 28 cal/cm2

11451736 PARKA,TÉRMICA,MACHO,XL,AZUL MARINO,WEST
Numero de parte: JLP8-XL-H
Parka,Clima frío
Short Name                     Parka,Térmica
Diseño Ó Tipo De La Chaqueta   Macho
Talla De La Chaqueta           XL
JACKET COLOUR                  Azul marino
Material De La Chaqueta        Westex Ultrasoft
Datos Manga De La Chaqueta     Manga larga
Datos Bolsillo De La Chaqueta  3
Peso Material De La Chaqueta   1.8kg
Material Aislante De Chaqueta  100% modacrylic
Temp O Aislación De Chaqueta   ATPV 34 cal/cm2
Datos Logotipo De La Chaqueta  Logotipo de SPENCE I BHP

11451745 SUÉTER,HOODIE,M,AZUL MARINO,FLEECE,LOGO
Numero de parte: SMM4-M-H
Suéter
Short Name                     Suéter
Estilo De La Vestimenta        Hoodie
Tamaño Prenda                  M
Garment colour                 Azul marino
Material De La Vestimenta      Fleece
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Largo Manga De La Vestimenta   Largo
Pocket data                    3 pocket
Características Especiales     ATPV 27 cal/cm2

11451552 SUÉTER,HOODIE,XL,AZUL MARINO,FLEECE,LOG
Numero de parte: SMM4-XL-H
Suéter
Short Name                     Suéter
Estilo De La Vestimenta        Hoodie
Tamaño Prenda                  XL
Garment colour                 Azul marino
Material De La Vestimenta      Fleece
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Largo Manga De La Vestimenta   Largo
Pocket data                    3 pocket
Características Especiales     ATPV 27 cal/cm2

11452092 POLERA,POLERA,MANGA LARGA,VARÓN,XL,MODA
Numero de parte: SMP2-XL-H
Polera
Short Name                     Polera
Estilo De La Vestimenta        Polera,Manga larga,Varón
Tamaño Prenda                  XL
Material De La Vestimenta      Modacrílico
Garment colour                 Azul marino
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Peso De Tela De La Vestimenta  0.4kg
Datos Bolsillos De Vestimenta  Sin bolsillo
Características Especiales     Rating EBT 8.2 cal/cm2

11451642 CAMISAS,HOMBRES,XL,CAQUI,MODACRÍLICO,PR
Numero de parte: SMU2-XL-H
Blusa,Hombres
Short Name                     Camisas,Hombres
Tamaño Prenda                  XL
Garment colour                 Caqui
Garment fibre material         Modacrílico
Diseño Tela De Vestimenta      Prot arco elec,Electroestática
Método Cerrado De Vestimenta   Boton frontal
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Peso De Tela De La Vestimenta  0.5kg
Protección Ambiente Vestimenta ATPV 9 cal/cm2
Datos Bolsillos De Vestimenta  2 bolsillos de segur en pecho",6
39,28,11451642,1,"CAMISAS,HOMBRES,XL,CAQUI,MODACRÍLICO,PR","11454194 CHAQUETA,UTILIDAD,PESADO,XL,88% ALGODON,
Numero de parte: CLC4-XL-U
Chaqueta,Utilidad
Short Name                     Chaqueta,Utilidad
Estilo De La Chaqueta          Pesado
Talla De La Chaqueta           XL
Material De La Chaqueta        88% algodon,12% nailon
JACKET COLOUR                  Azul marino
Datos Cuello De La Chaqueta    Cuello levantado
Características Especiales     ATPV 40cal/cm2

11454150 CAP,KNIT,DOBLE CAPA,TEJIDO MODACRÍLICO
Numero de parte: HMC2-TU-U
Cap,Knit
Short Name                     Cap,Knit
Garment Design Style           Doble capa
Material De La Vestimenta      Tejido modacrílico
Garment colour                 Negro
Características Especiales     E BT 28 cal/cm2

11451736 PARKA,TÉRMICA,MACHO,XL,AZUL MARINO,WEST
Numero de parte: JLP8-XL-H
Parka,Clima frío
Short Name                     Parka,Térmica
Diseño Ó Tipo De La Chaqueta   Macho
Talla De La Chaqueta           XL
JACKET COLOUR                  Azul marino
Material De La Chaqueta        Westex Ultrasoft
Datos Manga De La Chaqueta     Manga larga
Datos Bolsillo De La Chaqueta  3
Peso Material De La Chaqueta   1.8kg
Material Aislante De Chaqueta  100% modacrylic
Temp O Aislación De Chaqueta   ATPV 34 cal/cm2
Datos Logotipo De La Chaqueta  Logotipo de SPENCE I BHP

11451745 SUÉTER,HOODIE,M,AZUL MARINO,FLEECE,LOGO
Numero de parte: SMM4-M-H
Suéter
Short Name                     Suéter
Estilo De La Vestimenta        Hoodie
Tamaño Prenda                  M
Garment colour                 Azul marino
Material De La Vestimenta      Fleece
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Largo Manga De La Vestimenta   Largo
Pocket data                    3 pocket
Características Especiales     ATPV 27 cal/cm2

11451552 SUÉTER,HOODIE,XL,AZUL MARINO,FLEECE,LOG
Numero de parte: SMM4-XL-H
Suéter
Short Name                     Suéter
Estilo De La Vestimenta        Hoodie
Tamaño Prenda                  XL
Garment colour                 Azul marino
Material De La Vestimenta      Fleece
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Largo Manga De La Vestimenta   Largo
Pocket data                    3 pocket
Características Especiales     ATPV 27 cal/cm2

11452092 POLERA,POLERA,MANGA LARGA,VARÓN,XL,MODA
Numero de parte: SMP2-XL-H
Polera
Short Name                     Polera
Estilo De La Vestimenta        Polera,Manga larga,Varón
Tamaño Prenda                  XL
Material De La Vestimenta      Modacrílico
Garment colour                 Azul marino
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Peso De Tela De La Vestimenta  0.4kg
Datos Bolsillos De Vestimenta  Sin bolsillo
Características Especiales     Rating EBT 8.2 cal/cm2

11451642 CAMISAS,HOMBRES,XL,CAQUI,MODACRÍLICO,PR
Numero de parte: SMU2-XL-H
Blusa,Hombres
Short Name                     Camisas,Hombres
Tamaño Prenda                  XL
Garment colour                 Caqui
Garment fibre material         Modacrílico
Diseño Tela De Vestimenta      Prot arco elec,Electroestática
Método Cerrado De Vestimenta   Boton frontal
Datos Logotipo Vestimenta      Logotipo de SPENCE I BHP
Peso De Tela De La Vestimenta  0.5kg
Protección Ambiente Vestimenta ATPV 9 cal/cm2
Datos Bolsillos De Vestimenta  2 bolsillos de segur en pecho",7
30,25,11414728,1,"FLUXMETER,PORTABLE,DOPPLER EFFECT,4 TO 2 FLUJÓMETRO,PORTABLE,DOPPLER EFFECT,4 TO Número de pieza: 1000-1012","11414728 FLUXMETER,PORTABLE,DOPPLER EFFECT,4 TO 2

FLUJÓMETRO,PORTABLE,DOPPLER EFFECT,4 TO

Flujómetro
Short Name: Flujómetro
Tipo De Medidor: Portable,Doppler effect
Datos eléctricos: 4 to 20mA current
Dimensiones o tamaño: 15m lg cable
Datos de conexión: Usb conn
Características Especiales: Sensor PSE4
Características Especiales: IP67 case

Fabricante: MICRONICS INC
Número de pieza: 1000-1012

Favor indicar mejor plazo de entrega",1
5,3,11073206,1,"MOUSE,OPTICAL,WIRED,BLK,SCROLLING WHEEL","Transductor,Electrico(a)
Short Name                     Transductor,Eléc
Tipo De Transductor            PT100
Función Del Transductor        Temp measuring
Datos De Entrada               1mA
Datos De Salida                4 a 20mA
Datos eléctricos               30V AC,1.5kV,50Hz
Power rating                   12 to 30 V DC
Datos de conexión              M3 screw
Protección Ambiental           IP20
Datos De Montaje Transductor   Riel din
Características Especiales     -20 to 65deg C temp
Características Especiales     1 output",3
3,3,11365478,1,"TRANSDUCER,ELEC,PT100,TEMP MEASURING,1MA","Transductor,Electrico(a)
Short Name                     Transductor,Eléc
Tipo De Transductor            PT100
Función Del Transductor        Temp measuring
Datos De Entrada               1mA
Datos De Salida                4 a 20mA
Datos eléctricos               30V AC,1.5kV,50Hz
Power rating                   12 to 30 V DC
Datos de conexión              M3 screw
Protección Ambiental           IP20
Datos De Montaje Transductor   Riel din
Características Especiales     -20 to 65deg C temp
Características Especiales     1 output",1
12,8,11409214,1,"CALIBRATOR,V,MC6,DIGITAL DISPLAY,PRESSUR CALIBRADOR,V,MC6,PANTALLA DIGITAL,PRESSU Número de pieza: CBEXMC0601","11409214 CALIBRATOR,V,MC6,DIGITAL DISPLAY,PRESSUR

CALIBRADOR,V,MC6,PANTALLA DIGITAL,PRESSU

Calibrador,Voltaje
Short Name: Calibrador,V
Calibrator type: MC6
Datos Del Visor: Pantalla digital
Calibrator data: Pressure,Temperature,Signal

Marca: BEAMEX
Modelo: MC6

Número de pieza: CBEXMC0601",1
6,4,11319215,1,"CAJA TERMINALES,150 X 150 X 100MM,ACERO SODIMAC: 4185463","CAJA TERMINALES,150 X 150 X 100MM,ACERO

SODIMAC: 4185463",1
11,7,10488978,1,"MOTOR,AC,15HP,980RPM,460V,286T FRAME,50H CORRIENTE ALTERNA,MOTOR AC,15HP,980RPM,4 Número de pieza: MEL15HPFRAME286T980RPM460VOLTS50HZ","10488978 MOTOR,AC,15HP,980RPM,460V,286T FRAME,50H

CORRIENTE ALTERNA,MOTOR AC,15HP,980RPM,4

Motor Corriente alterna Nombre corto
Motor Ac Potencia nominal 15hp Velocidad
de rotacion 980rpm Voltaje nominal 460V Numero
marco 286t marco Frecuencia 50Hz

Fabricante: GENERAL ELECTRIC CO USA
Número de pieza: MEL15HPFRAME286T980RPM460VOLTS50HZ",1
8,5,11260968,1,"DISPLAY,LED,24IN,FUJITSU B24W7LED","Monitor
Modifier 1                     LED,24in
Additional modifiers: Relación de aspecto 16:10
Additional modifiers           Resolución 1920 x 1200 píxeles
Additional modifiers           Altavoz integrado
Additional modifiers           Pantallas TCO 6.0,ENERGY STAR
Additional modifiers           EPEAT oro
Additional modifiers           Cable de pot estándar de la UE
Additional modifiers           Con 1 x DVI
Additional modifiers           Con 1 x D-SUB con cable
Additional modifiers           Con 1 x Puerto de pantalla
Additional modifiers           Con 2 x USB 2.0
Drawing Number                 MFR CP-M0065-F-1-01-20",3
100,64,10411395,1,"MODULE,TERM BLOCK,DSP,8F,GE UR8FH Numero de Parte: UR-8FH ~ 1866-0004 Manufacturer: GENERAL ELECTRIC CO USA","MODULO,BLOQUE TERMINALES,DSP,8F,EQUIPAMIENTO GENERAL ELECTRIC",1
95,59,10079961,1,"SENSOR,CELESCO PT942006001111130 MANUFACTURER: ELECTRONIC CORP","SENSOR,CELESCO PT942006001111130
MANUFACTURER: ELECTRONIC CORP",1
88,54,11102097,1,"DISPLAY,MODULE,BENTNEVA 16769902 MONITOR,MODULO,BENTNEVA 16769902 Número de pieza: 167699-02","11102097  DISPLAY,MODULE,BENTNEVA 16769902

MONITOR,MODULO,BENTNEVA 16769902

Monitor
Modifier 1: Modulo

Fabricante: BENTLY NEVADA
Número de pieza: 167699-02


Favor indicar su mejor plazo de entrega. 


Estimado Proveedor/a, no olvide indicar siempre Marca y NP cotizados por usted, además de subir Ficha técnica o imagen y descripción que respalden su cotización.
Indicar si es el material original de la marca y si es exacto a lo que se está solicitando, o bien, si es una marca alternativa. 
Plazo de entrega indicado debe ser en cantidad de días o semanas. 
Muchas gracias!",1
99,63,11316101,1,"SLEEVE,PROT,KOMATSU EK3964","11316101 SLEEVE,PROT,KOMATSU EK3964
MANGA,PROTECTOR,KOMATSU EK3964
Manga
Modifier 1: Protector
Fabricante: KOMATSU CORP
Número de pieza: EK3964",1
97,61,10415903,1,"PUMP,HYD,HYDURA PVG130F1UVLSFYP1NNFNN BOMBA,HIDR,HYDURA PVG130F1UVLSFYP1NNFNN Número de pieza: PVG-130-F1UV-LSFY-P-1NN/FNN","10415903 PUMP,HYD,HYDURA PVG130F1UVLSFYP1NNFNN

BOMBA,HIDR,HYDURA PVG130F1UVLSFYP1NNFNN

Bomba
Modifier 1: Hidráulico

Fabricante: THE OILGEAR CO
Número de pieza: PVG-130-F1UV-LSFY-P-1NN/FNN",1
26,21,10517127,1,"ACTUATOR,PNEU,PISTON TYP,SZ 80,8-1/8IN S","ong Description
Actuator,Pneumatic
Short name : Actuator,Pneu
Actuator design type : Piston typ
Dimensions or size : Sz 80
Actuator stroke : 8-1/8in stroke
Actuator mounting data : 3570-646 series mtg
Furnished items : C/W 3570r posnr

sF Master Number
679733

Manufacturer
FISHER CONTROLS PTY. LTD.
FISHER CONTROLS PTY. LTD.
Part Number
SIZE80/480-16-TYPE 3570-3570 SERIES
SIZE80/480-16-TYPE 3570-3570 SERIES
UOM
EA

Short Description
ACTUATOR,PNEU,PISTON TYP,SZ 80,8-1/8IN S",1
24,20,11258758,1,"RELAY ASSY,SAFETY,24V DC,3 N/O,SPRG LOAD","F Master Number
356086

Manufacturer
VEGA GRIESHABER GMBH & CO
VEGA GRIESHABER GMBH & CO
VEGA GRIESHABER GMBH & CO
Part Number
SN61.XXAGHKMAX
VEGASON 61 SN61.XXAGHKMAX
VEGASON 61 SN61.XXAGHKMAX
UOM
EA

Short Description
TRANSMITTER,LIQUID QTY,ULTRASONIC,PBT PL

Long Description
Transmitter,Liquid quantity Short name
Transmitter,Liquid qty Operation method
Ultrasonic Transmitter material PBT plastic
Output data 0 to 20mA Measurement range
0.25 to 5m Electrical data 2 wire ver
Special features -40 to +80deg C oper temp Special
features 2bar max press Special features IP6
6

sF Master Number
2576936

Manufacturer
SIEMENS GMBH,W.GERMANY
Part Number
3TK2825-2BB40
UOM
EA

Short Description
RELAY ASSY,SAFETY,24V DC,3 N/O,SPRG LOAD

Long Description
Relay assembly
Short Name: Relay assy
Relay function: Safety
Current rating: 24V DC
Contact data: 3 normally open
Terminal data: Spring loaded
Relay mounting data: Screw and snap-on mounting
Special features: C/W relay release circuits
Special features: 138.5mm h x 45mm w x 120mm d",1
25,20,11011803,1,"TRANSMITTER,LIQUID QTY,ULTRASONIC,PBT PL","F Master Number
356086

Manufacturer
VEGA GRIESHABER GMBH & CO
VEGA GRIESHABER GMBH & CO
VEGA GRIESHABER GMBH & CO
Part Number
SN61.XXAGHKMAX
VEGASON 61 SN61.XXAGHKMAX
VEGASON 61 SN61.XXAGHKMAX
UOM
EA

Short Description
TRANSMITTER,LIQUID QTY,ULTRASONIC,PBT PL

Long Description
Transmitter,Liquid quantity Short name
Transmitter,Liquid qty Operation method
Ultrasonic Transmitter material PBT plastic
Output data 0 to 20mA Measurement range
0.25 to 5m Electrical data 2 wire ver
Special features -40 to +80deg C oper temp Special
features 2bar max press Special features IP6
6

sF Master Number
2576936

Manufacturer
SIEMENS GMBH,W.GERMANY
Part Number
3TK2825-2BB40
UOM
EA

Short Description
RELAY ASSY,SAFETY,24V DC,3 N/O,SPRG LOAD

Long Description
Relay assembly
Short Name: Relay assy
Relay function: Safety
Current rating: 24V DC
Contact data: 3 normally open
Terminal data: Spring loaded
Relay mounting data: Screw and snap-on mounting
Special features: C/W relay release circuits
Special features: 138.5mm h x 45mm w x 120mm d",2
112,69,10374498,1,"MODULE,A/I,PLC,GE IC693ALG220","10374498 MODULE,A/I,PLC,GE IC693ALG220
Descripción larga
MODULO,ENTRADA ANALOGA,CONTROLADOR LOGICO PROGRAMABLE

Fabricante: GENERAL ELECTRIC CO USA
Número de pieza: IC693ALG220

Por favor, indicar expresamente y dentro de su cotización la marca y número de parte cotizado por usted. 
Indicar también el plazo de entrega en días o semanas. 
Además subir junto a su cotización la ficha técnica del fabricante e imágenes de apoyo.",1
119,76,10415903,1,"PUMP,HYD,HYDURA PVG130F1UVLSFYP1NNFNN","10415903 10415903

PUMP,HYD,HYDURA PVG130F1UVLSFYP1NNFNN

Fabricante
THE OILGEAR CO
THE OILGEAR CO
Número de pieza
PVG130E1UVLDFY SUPERSEDED
PVG-130-F1UV-LSFY-P-1NN/FNN

Referencia  RFI WI-37153",1
121,78,10419743,1,"SENSOR,ZERO SPEED,MILLTRON MFA4PMSP12 Número de pieza: MFA4P / MSP12","10419743 SENSOR,ZERO SPEED,MILLTRON MFA4PMSP12

SENSOR,VEL CERO,MILLTRON MFA4PMSP12

SENSOR,VELOCIDAD CERO,TIPO MFA 4P

Fabricante: MILLTRONICS PROCESS INSTRUMENTS,USA
Número de pieza: MFA4P / MSP12



Estimado Proveedor/a, no olvide indicar siempre Marca y NP cotizados por usted, además de subir Ficha técnica o imagen y descripción que respalden su cotización.
Indicar si es el material original de la marca y si es exacto a lo que se está solicitando, o bien, si es una marca alternativa. 
Plazo de entrega indicado debe ser en cantidad de días o semanas. 
Muchas gracias!",1
116,73,10667233,1,"UPS,24VDC I/P,10A I/P,24VDC O/P,10A O/P,","10667233 UPS,24VDC I/P,10A I/P,24VDC O/P,10A O/P,
Long Description
Power supply,Uninterruptable Short name Ups Input
voltage 24VDC I/P Input current 10A
I/P Output voltage 24VDC O/P Output current
10A O/P Width
100mm w Height 130mm h
Depth 125mm d Weight 1.8kg Power supply
mounting data DIN rail encl mtg Special features
1.3A/hr BATT

Manufacturer:
PHOENIX CONTACT P/L
ICM GROUP PTY LTD

Part Number:
2320225
QUINT-DC-UPS/24DC/10

Short Description
UPS,24VDC I/P,10A I/P,24VDC O/P,10A O/P,

Por favor, indicar expresamente y dentro de su cotización la marca y número de parte cotizado por usted. 
Indicar también el plazo de entrega en días o semanas. 
Además subir junto a su cotización la ficha técnica del fabricante e imágenes de apoyo.",1
122,79,11219466,1,"PANEL,CTRL,SC200,144 X 144 X 181MM,2 X 4","11219466 PANEL,CTRL,SC200,144 X 144 X 181MM,2 X 4
Descripción larga
Panel,Prueba
Short Name: Panel,Control
Tipo De Panel: SC200
Dimensiones/Tamaño Del Panel: 144 x 144 x 181mm
Corriente Nominal: Salida de 2 x 4 a 20mA
Voltage rating: 100 a 240V AC
Frecuencia Nominal: 50/60Hz
Datos De Montaje Del Panel: Montaje en pared/poste/panel
Artículos adjuntos: Dos entradas de sensor digital

Fabricante:
OUTOTEC S.A. CHILE
HACH CO,USA

Número de pieza:
N048547131
LXV404.99.0555

Referencia WI-32860 RFI",1
113,70,11219466,1,"PANEL,CTRL,SC200,144 X 144 X 181MM,2 X 4 PANEL,CONTROL,SC200,144 X 144 X 181MM,SA","11219466 PANEL,CTRL,SC200,144 X 144 X 181MM,2 X 4

PANEL,CONTROL,SC200,144 X 144 X 181MM,SA

Panel,Prueba
Short Name: Panel,Control
Tipo De Panel: SC200
Dimensiones/Tamaño Del Panel: 144 x 144 x 181mm
Corriente Nominal: Salida de 2 x 4 a 20mA
Voltage rating: 100 a 240V AC
Frecuencia Nominal: 50/60Hz
Datos De Montaje Del Panel: Montaje en pared/poste/panel
Artículos adjuntos: Dos entradas de sensor digital

Fabricante: 
OUTOTEC S.A. CHILE
HACH CO,USA

Número de pieza:
N048547131
LXV404.99.0555",1
1022,397,1031353,1,TUBO FACO 53262568504,"TUBO, NOMBRE FABRICANTE: FACO, NUMERO PARTE: 53262568504, EQUIPO AL CUAL PERTENECE: HARNERO VIBRATORIO 8X6  SHDD",1
849,329,1040876,1,FUELLE||BALD 100T|PLNGE20401,FUELLE BALD 100T  SEGUN PLANO ADJUNTO GE4-20401:REV-1,1
850,329,1040876,1,FUELLE||BALD 100T|PLNGE20401,FUELLE BALD 100T  SEGUN PLANO ADJUNTO GE4-20401:REV-1,2
860,337,4142690,1,SITOP MODULAR SIEMENS 6EP1437-3BA00,"SITOP MODULAR 6EP1437-3BA00 40 FUENTE DE ALIMENT. ESTABILIZADA ENTRADA: 3AC 400-500V SALIDA: 24V DC   40A MARCA: SIEMENS, NUMEROFABR ICANTE: 6EP1437-3BA00, EQUIPO O SISTEMA: PUENTE GRUA FEMONT ,",1
858,336,4149028,1,SENSOR VELOCIDAD RAMSEY 60-22H-1-I,"SENSOR VELOCIDAD MODELO 60-22H-1-I MARCA: RAMSEY, EQUIPO: CORREA TRANSPORTADORA,.",1
1019,394,4175019,1,BLOCK CARGA INF TLGR KONECRANES 6368,"BLOCK DE CARGA INFERIOR TLGR, (ENSAMBLE DE GANCHO DE ELEVACION), FABRICANTE KONECRANES, NUMERO DE PARTES 6368",1
